park_tipi,kapasite,longitude,latitude,acilis_saati,kapanis_saati,calisma_suresi,calisma_tipi
AÇIK OTOPARK,150,29.1224876895442,40.9499442353789,07:00:00,18:00:00,11,gunduz
YOL ÜSTÜ,48,29.0760080437173,40.9903660803086,07:00:00,17:30:00,10,gunduz
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
MİNİBÜS PARK,30,29.0109457999173,41.0257189209385,07:00:00,22:00:00,15,gunduz
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
AÇIK OTOPARK,100,29.0947677660433,41.1294191839175,08:00:00,23:59:00,15,gunduz
YOL ÜSTÜ,20,29.0568270908247,41.0853956845786,08:00:00,23:59:00,15,gunduz
YOL ÜSTÜ,38,29.0368977032111,40.9941242630298,08:00:00,19:00:00,11,gunduz
YOL ÜSTÜ,40,28.8781663796872,40.9747865771189,08:00:00,20:00:00,12,gunduz
YOL ÜSTÜ,35,28.9901005980059,41.0388109562502,08:00:00,19:00:00,11,gunduz
YOL ÜSTÜ,50,28.9881290395756,41.0490102115612,08:00:00,19:00:00,11,gunduz
YOL ÜSTÜ,50,28.9957386934589,41.0553295330499,08:00:00,19:00:00,11,gunduz
YOL ÜSTÜ,25,28.99404555518,41.0490923466917,08:00:00,19:00:00,11,gunduz
YOL ÜSTÜ,30,28.994853589541,41.0534362386512,08:00:00,19:00:00,11,gunduz
YOL ÜSTÜ,50,28.9943077445935,41.0467187710567,08:00:00,23:59:00,15,gunduz
YOL ÜSTÜ,40,28.9833408981726,41.0531409577011,08:00:00,18:00:00,10,gunduz
YOL ÜSTÜ,30,28.987576628333,41.063402364554,08:00:00,19:00:00,11,gunduz
YOL ÜSTÜ,40,28.986746514948,41.0598524596391,08:00:00,19:00:00,11,gunduz
YOL ÜSTÜ,22,28.9969765624134,41.0637431718003,08:00:00,18:00:00,10,gunduz
YOL ÜSTÜ,40,29.0121220901559,41.0679820267951,07:00:00,17:00:00,10,gunduz
YOL ÜSTÜ,35,29.004285553242,41.0428391706898,08:00:00,18:00:00,10,gunduz
YOL ÜSTÜ,40,29.0135379540576,41.0810493592643,06:45:00,18:00:00,12,gunduz
YOL ÜSTÜ,35,29.0847131609917,41.0247992416911,08:00:00,19:00:00,11,gunduz
YOL ÜSTÜ,45,29.0082733010954,41.0862668875676,08:00:00,18:00:00,10,gunduz
YOL ÜSTÜ,50,29.2722747349236,40.8642165945946,07:00:00,17:00:00,10,gunduz
YOL ÜSTÜ,40,28.9717101119185,41.0265093265643,08:00:00,18:00:00,10,gunduz
YOL ÜSTÜ,20,28.9739947639643,41.0237861417734,08:00:00,18:00:00,10,gunduz
YOL ÜSTÜ,16,28.9753086281979,41.0232014282903,08:00:00,18:00:00,10,gunduz
YOL ÜSTÜ,40,29.0404352967453,40.992056580501,08:00:00,18:00:00,10,gunduz
YOL ÜSTÜ,25,29.1173448206253,40.9924151622938,08:00:00,18:00:00,10,gunduz
YOL ÜSTÜ,16,29.0570080224903,41.0845829102999,08:00:00,23:59:00,15,gunduz
YOL ÜSTÜ,15,29.0427219374845,41.0672077467611,08:00:00,23:59:00,15,gunduz
YOL ÜSTÜ,27,28.9579304410331,41.0184300606985,08:30:00,18:30:00,10,gunduz
YOL ÜSTÜ,11,29.0571344725735,41.1681068094928,08:00:00,18:00:00,10,gunduz
YOL ÜSTÜ,29,28.9627611692393,41.0210329467797,08:00:00,18:00:00,10,gunduz
YOL ÜSTÜ,40,28.9648529296531,41.0197027080731,07:00:00,18:00:00,11,gunduz
YOL ÜSTÜ,30,28.9662741778895,41.0170711100845,07:00:00,18:00:00,11,gunduz
YOL ÜSTÜ,40,29.0734358893681,40.9597530676995,09:00:00,20:00:00,11,gunduz
YOL ÜSTÜ,50,29.0757523169727,40.9619986013638,09:00:00,20:00:00,11,gunduz
AÇIK OTOPARK,60,28.9761848988207,41.0149750931269,07:00:00,20:00:00,13,gunduz
YOL ÜSTÜ,50,28.975761922864,41.0092770406124,08:00:00,18:00:00,10,gunduz
YOL ÜSTÜ,75,28.9736426936005,41.0066882806944,07:00:00,22:00:00,15,gunduz
YOL ÜSTÜ,75,28.9742397548511,41.0073048410607,07:00:00,22:00:00,15,gunduz
YOL ÜSTÜ,50,29.0096090651442,41.0495730252424,08:00:00,23:00:00,15,gunduz
YOL ÜSTÜ,25,29.2354831095073,40.8788748019956,09:00:00,19:00:00,10,gunduz
YOL ÜSTÜ,15,29.0268364548683,41.050612361508,08:00:00,23:00:00,15,gunduz
YOL ÜSTÜ,37,28.9693755641988,41.005328246269,07:00:00,18:00:00,11,gunduz
YOL ÜSTÜ,37,28.9691095103396,41.0055183589376,07:00:00,18:00:00,11,gunduz
YOL ÜSTÜ,35,28.9567218651891,41.0070789327206,08:00:00,18:00:00,10,gunduz
YOL ÜSTÜ,30,29.0573328407998,41.1150621149252,08:00:00,18:00:00,10,gunduz
YOL ÜSTÜ,20,29.1178984788888,40.9924426745313,08:00:00,18:00:00,10,gunduz
YOL ÜSTÜ,25,28.9515428392275,41.0161469758954,08:00:00,19:00:00,11,gunduz
YOL ÜSTÜ,25,28.945694385541,41.0187221516126,08:00:00,19:00:00,11,gunduz
YOL ÜSTÜ,59,28.9367854918419,41.0029286139093,08:00:00,17:00:00,9,gunduz
YOL ÜSTÜ,59,28.9363190590963,41.0043557409347,08:00:00,17:00:00,9,gunduz
YOL ÜSTÜ,70,28.8759572046035,40.9784725236022,08:00:00,19:00:00,11,gunduz
YOL ÜSTÜ,30,28.878549847204,40.9786184164184,08:00:00,19:00:00,11,gunduz
YOL ÜSTÜ,48,28.9038349137749,40.9933790428899,09:00:00,19:00:00,10,gunduz
YOL ÜSTÜ,30,28.9120675804557,41.0367913479225,08:00:00,18:00:00,10,gunduz
YOL ÜSTÜ,30,28.9119276715415,41.0343075331104,08:00:00,18:00:00,10,gunduz
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
YOL ÜSTÜ,30,28.9883828811803,41.0323479026334,09:00:00,18:00:00,9,gunduz
YOL ÜSTÜ,40,28.950898953995,41.0161540163621,08:30:00,19:00:00,11,gunduz
YOL ÜSTÜ,40,28.9505164926743,41.0156996990426,08:30:00,19:00:00,11,gunduz
YOL ÜSTÜ,50,28.8856404202596,41.0090357033789,08:00:00,19:00:00,11,gunduz
YOL ÜSTÜ,27,29.0659158204735,41.0802467042586,09:00:00,20:00:00,11,gunduz
YOL ÜSTÜ,145,28.8231093953212,40.9575323782277,08:00:00,23:59:00,15,gunduz
YOL ÜSTÜ,85,28.8223157132699,40.9571367972732,12:00:00,23:59:00,11,gunduz
YOL ÜSTÜ,100,28.8212454401269,40.9551893023394,08:00:00,23:59:00,15,gunduz
YOL ÜSTÜ,100,28.9928388571993,41.0430165649705,08:00:00,23:59:00,15,gunduz
YOL ÜSTÜ,45,28.7182958832553,40.9806119149019,08:30:00,17:30:00,9,gunduz
YOL ÜSTÜ,45,28.7170529967408,40.9808495339875,08:30:00,17:30:00,9,gunduz
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
YOL ÜSTÜ,40,28.6272524390684,41.0175083222788,08:00:00,18:00:00,10,gunduz
YOL ÜSTÜ,26,29.235877152468,40.8770379866724,08:00:00,19:00:00,11,gunduz
YOL ÜSTÜ,40,29.2356051982498,40.8777044044947,08:00:00,19:00:00,11,gunduz
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
AÇIK OTOPARK,400,28.7184655666351,40.9712309021757,08:00:00,23:59:00,15,gunduz
AÇIK OTOPARK,200,28.9746605563357,41.0317898000128,08:00:00,05:00:00,15,gunduz
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
AÇIK OTOPARK,230,29.0697805222364,41.0264293643873,08:00:00,23:59:00,15,gunduz
TAKSİ PARK,40,28.9567286974396,41.0035037300784,07:00:00,15:00:00,8,gunduz
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
YOL ÜSTÜ,14,29.0389906353271,40.9713100107441,09:00:00,19:00:00,10,gunduz
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
YOL ÜSTÜ,62,28.8383866669789,40.9591566955503,08:00:00,23:59:00,15,gunduz
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
AÇIK OTOPARK,250,28.9669249484166,41.0135496488887,08:00:00,23:00:00,15,gunduz
TAKSİ PARK,11,29.0310359120677,41.1401459367951,07:00:00,23:00:00,16,gunduz
TAKSİ PARK,25,29.261385310299,40.8867233210851,08:00:00,16:00:00,8,gunduz
TAKSİ PARK,50,29.037807200082,40.9923949144964,07:00:00,22:00:00,15,gunduz
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
AÇIK OTOPARK,1000,28.7868871782099,40.9726998561913,08:00:00,20:00:00,12,gunduz
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
YOL ÜSTÜ,24,29.1126836778506,41.027017841635,08:00:00,17:00:00,9,gunduz
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
AÇIK OTOPARK,500,28.8129177050206,40.9628491559778,07:00:00,19:00:00,12,gunduz
YOL ÜSTÜ,35,28.8693382177047,40.9802074031904,08:00:00,19:00:00,11,gunduz
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
YOL ÜSTÜ,40,28.9536236525008,41.0169435273394,08:00:00,22:00:00,14,gunduz
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
YOL ÜSTÜ,30,28.9674655449747,41.0154166485643,07:00:00,18:00:00,11,gunduz
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
YOL ÜSTÜ,22,29.0915854648547,41.1346004332964,09:00:00,18:00:00,9,gunduz
YOL ÜSTÜ,30,29.0390889901223,40.9799663298909,09:00:00,18:00:00,9,gunduz
YOL ÜSTÜ,40,29.0391678819179,40.9798145995934,09:00:00,18:00:00,9,gunduz
YOL ÜSTÜ,30,29.0397486433706,40.979135527216,09:00:00,18:00:00,9,gunduz
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
YOL ÜSTÜ,45,29.0114568326649,41.0590106537782,08:00:00,18:00:00,10,gunduz
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
YOL ÜSTÜ,40,28.8700321405274,40.9780745209189,08:00:00,19:00:00,11,gunduz
AÇIK OTOPARK,250,28.9608539005372,41.0160491429123,06:30:00,19:00:00,13,gunduz
YOL ÜSTÜ,40,28.8834084558235,41.1793733766854,09:00:00,19:00:00,10,gunduz
YOL ÜSTÜ,40,28.8844409943035,41.1783602003273,09:00:00,19:00:00,10,gunduz
YOL ÜSTÜ,40,28.8901048441369,41.1764864031846,09:00:00,19:00:00,10,gunduz
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
YOL ÜSTÜ,60,28.9530799370274,41.0161345344917,08:30:00,19:00:00,11,gunduz
YOL ÜSTÜ,30,28.9667614064156,41.0142245832163,07:30:00,18:00:00,11,gunduz
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
AÇIK OTOPARK,70,28.8494378328323,40.9960143526425,08:00:00,23:59:00,15,gunduz
AÇIK OTOPARK,150,28.8798835873604,41.0011359141164,08:00:00,18:00:00,10,gunduz
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
YOL ÜSTÜ,60,28.6223217351186,41.0224907672281,05:45:00,16:00:00,11,gece
TAKSİ PARK,10,28.91044852088,41.01678010713,07:00:00,23:00:00,16,gunduz
AÇIK OTOPARK,5000,28.9889197599634,41.1833081634424,06:00:00,20:00:00,14,gunduz
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
YOL ÜSTÜ,25,29.021811656285,40.9904827588532,06:30:00,23:00:00,17,tum_gun
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00:00,23:59:00,23,tum_gun
MİNİBÜS PARK,65,29.1608894931117,41.0157632571068,07:00:00,21:00:00,14,gunduz
AÇIK OTOPARK,200,28.9504444599152,41.0063845956061,07:00:00,23:00:00,16,gunduz
YOL ÜSTÜ,100,29.1183041371016,41.03293696765,07:45:00,17:00:00,10,gunduz
